collection_id,bin_id,collection_date,location_type,district,fill_level_percent,fill_level_category,waste_type_primary,days_since_last_collection,nearby_population,overflow_reported,odor_complaint,priority_score,priority_category
COL_0000260,BIN_00002,2022-06-03,institutional,Kasoa,22.7,low,organic,3,1561,0,0,28,LOW
COL_0000261,BIN_00002,2022-06-06,institutional,Kasoa,21.3,low,general,3,1561,0,0,23,LOW
COL_0000262,BIN_00002,2022-06-09,institutional,Kasoa,21.9,low,general,3,1561,0,0,23,LOW
COL_0000263,BIN_00002,2022-06-15,institutional,Kasoa,33.9,medium,general,6,1561,0,0,37,MEDIUM
COL_0000264,BIN_00002,2022-06-18,institutional,Kasoa,20.0,low,recyclable,3,1561,0,0,21,LOW
COL_0000265,BIN_00002,2022-06-22,institutional,Kasoa,25.9,low,organic,4,1561,0,0,32,MEDIUM
COL_0000266,BIN_00002,2022-06-25,institutional,Kasoa,19.9,low,e_waste,3,1561,0,0,33,MEDIUM
COL_0000267,BIN_00002,2022-06-28,institutional,Kasoa,19.8,low,organic,3,1561,0,0,28,LOW
COL_0000268,BIN_00002,2022-07-01,institutional,Kasoa,32.8,medium,recyclable,3,1561,0,0,27,LOW
COL_0000269,BIN_00002,2022-07-04,institutional,Kasoa,14.4,low,general,3,1561,0,0,23,LOW
COL_0000270,BIN_00002,2022-07-08,institutional,Kasoa,29.1,low,general,4,1561,0,0,27,LOW
COL_0000271,BIN_00002,2022-07-11,institutional,Kasoa,17.5,low,general,3,1561,0,0,23,LOW
COL_0000272,BIN_00002,2022-07-14,institutional,Kasoa,33.2,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000273,BIN_00002,2022-07-17,institutional,Kasoa,14.3,low,general,3,1561,0,0,23,LOW
COL_0000274,BIN_00002,2022-07-20,institutional,Kasoa,22.9,low,recyclable,3,1561,0,0,21,LOW
COL_0000275,BIN_00002,2022-07-25,institutional,Kasoa,34.4,medium,organic,5,1561,0,0,42,MEDIUM
COL_0000276,BIN_00002,2022-07-28,institutional,Kasoa,31.6,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000277,BIN_00002,2022-07-31,institutional,Kasoa,15.9,low,e_waste,3,1561,0,0,33,MEDIUM
COL_0000278,BIN_00002,2022-08-03,institutional,Kasoa,42.4,medium,general,3,1561,0,0,29,LOW
COL_0000279,BIN_00002,2022-08-06,institutional,Kasoa,24.3,low,general,3,1561,0,0,23,LOW
COL_0000280,BIN_00002,2022-08-09,institutional,Kasoa,31.6,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000281,BIN_00002,2022-08-12,institutional,Kasoa,36.9,medium,recyclable,3,1561,0,0,27,LOW
COL_0000282,BIN_00002,2022-08-15,institutional,Kasoa,16.1,low,organic,3,1561,0,0,28,LOW
COL_0000283,BIN_00002,2022-08-18,institutional,Kasoa,40.0,medium,recyclable,3,1561,0,0,27,LOW
COL_0000284,BIN_00002,2022-08-21,institutional,Kasoa,20.3,low,organic,3,1561,0,0,28,LOW
COL_0000285,BIN_00002,2022-08-25,institutional,Kasoa,43.5,medium,recyclable,4,1561,0,0,31,MEDIUM
COL_0000286,BIN_00002,2022-08-28,institutional,Kasoa,19.1,low,recyclable,3,1561,0,0,21,LOW
COL_0000287,BIN_00002,2022-08-31,institutional,Kasoa,37.4,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000288,BIN_00002,2022-09-04,institutional,Kasoa,24.0,low,general,4,1561,0,0,27,LOW
COL_0000289,BIN_00002,2022-09-08,institutional,Kasoa,29.2,low,recyclable,4,1561,0,0,25,LOW
COL_0000290,BIN_00002,2022-09-12,institutional,Kasoa,25.5,low,general,4,1561,0,0,27,LOW
COL_0000291,BIN_00002,2022-09-15,institutional,Kasoa,24.4,low,recyclable,3,1561,0,0,21,LOW
COL_0000292,BIN_00002,2022-09-18,institutional,Kasoa,13.3,low,recyclable,3,1561,0,0,21,LOW
COL_0000293,BIN_00002,2022-09-21,institutional,Kasoa,18.5,low,general,3,1561,0,0,23,LOW
COL_0000294,BIN_00002,2022-09-25,institutional,Kasoa,13.3,low,recyclable,4,1561,0,0,25,LOW
COL_0000295,BIN_00002,2022-09-29,institutional,Kasoa,32.0,medium,organic,4,1561,0,0,38,MEDIUM
COL_0000296,BIN_00002,2022-10-03,institutional,Kasoa,26.0,low,organic,4,1561,0,0,32,MEDIUM
COL_0000297,BIN_00002,2022-10-08,institutional,Kasoa,35.1,medium,general,5,1561,0,0,37,MEDIUM
COL_0000298,BIN_00002,2022-10-11,institutional,Kasoa,17.1,low,recyclable,3,1561,0,0,21,LOW
COL_0000299,BIN_00002,2022-10-14,institutional,Kasoa,32.3,medium,recyclable,3,1561,0,0,27,LOW
COL_0000300,BIN_00002,2022-10-18,institutional,Kasoa,22.9,low,general,4,1561,0,0,27,LOW
COL_0000301,BIN_00002,2022-10-21,institutional,Kasoa,21.8,low,organic,3,1561,0,0,28,LOW
COL_0000302,BIN_00002,2022-10-24,institutional,Kasoa,14.5,low,organic,3,1561,0,0,28,LOW
COL_0000303,BIN_00002,2022-10-28,institutional,Kasoa,28.9,low,organic,4,1561,0,0,32,MEDIUM
COL_0000304,BIN_00002,2022-10-31,institutional,Kasoa,13.2,low,recyclable,3,1561,0,0,21,LOW
COL_0000305,BIN_00002,2022-11-03,institutional,Kasoa,26.5,low,organic,3,1561,0,0,28,LOW
COL_0000306,BIN_00002,2022-11-06,institutional,Kasoa,16.3,low,general,3,1561,0,0,23,LOW
COL_0000307,BIN_00002,2022-11-10,institutional,Kasoa,29.2,low,recyclable,4,1561,0,0,25,LOW
COL_0000308,BIN_00002,2022-11-13,institutional,Kasoa,15.3,low,organic,3,1561,0,0,28,LOW
COL_0000309,BIN_00002,2022-11-17,institutional,Kasoa,28.8,low,general,4,1561,0,0,27,LOW
COL_0000310,BIN_00002,2022-11-20,institutional,Kasoa,15.6,low,organic,3,1561,0,0,28,LOW
COL_0000311,BIN_00002,2022-11-23,institutional,Kasoa,27.9,low,general,3,1561,0,0,23,LOW
COL_0000312,BIN_00002,2022-11-26,institutional,Kasoa,23.3,low,general,3,1561,0,0,23,LOW
COL_0000313,BIN_00002,2022-11-30,institutional,Kasoa,24.0,low,general,4,1561,0,0,27,LOW
COL_0000314,BIN_00002,2022-12-05,institutional,Kasoa,46.8,medium,recyclable,5,1561,0,0,35,MEDIUM
COL_0000315,BIN_00002,2022-12-08,institutional,Kasoa,37.6,medium,recyclable,3,1561,0,0,27,LOW
COL_0000316,BIN_00002,2022-12-11,institutional,Kasoa,22.9,low,general,3,1561,0,0,23,LOW
COL_0000317,BIN_00002,2022-12-14,institutional,Kasoa,33.1,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000318,BIN_00002,2022-12-17,institutional,Kasoa,31.8,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000319,BIN_00002,2022-12-20,institutional,Kasoa,35.9,medium,general,3,1561,0,0,29,LOW
COL_0000320,BIN_00002,2022-12-28,institutional,Kasoa,96.5,critical,general,8,1561,0,0,67,HIGH
COL_0000321,BIN_00002,2023-01-01,institutional,Kasoa,37.3,medium,general,4,1561,0,0,33,MEDIUM
COL_0000322,BIN_00002,2023-01-06,institutional,Kasoa,54.6,medium,hazardous,5,1561,0,0,67,HIGH
COL_0000323,BIN_00002,2023-01-09,institutional,Kasoa,21.4,low,general,3,1561,0,0,23,LOW
COL_0000324,BIN_00002,2023-01-12,institutional,Kasoa,33.4,medium,recyclable,3,1561,0,0,27,LOW
COL_0000325,BIN_00002,2023-01-15,institutional,Kasoa,21.2,low,general,3,1561,0,0,23,LOW
COL_0000326,BIN_00002,2023-01-19,institutional,Kasoa,46.8,medium,organic,4,1561,0,0,38,MEDIUM
COL_0000327,BIN_00002,2023-01-22,institutional,Kasoa,18.3,low,organic,3,1561,0,0,28,LOW
COL_0000328,BIN_00002,2023-01-25,institutional,Kasoa,38.8,medium,general,3,1561,0,0,29,LOW
COL_0000329,BIN_00002,2023-01-28,institutional,Kasoa,23.6,low,general,3,1561,0,0,23,LOW
COL_0000330,BIN_00002,2023-02-01,institutional,Kasoa,32.4,medium,general,4,1561,0,0,33,MEDIUM
COL_0000331,BIN_00002,2023-02-05,institutional,Kasoa,26.1,low,recyclable,4,1561,0,0,25,LOW
COL_0000332,BIN_00002,2023-02-08,institutional,Kasoa,30.4,medium,recyclable,3,1561,0,0,27,LOW
COL_0000333,BIN_00002,2023-02-12,institutional,Kasoa,25.6,low,recyclable,4,1561,0,0,25,LOW
COL_0000334,BIN_00002,2023-02-15,institutional,Kasoa,31.4,medium,recyclable,3,1561,0,0,27,LOW
COL_0000335,BIN_00002,2023-02-18,institutional,Kasoa,24.8,low,organic,3,1561,0,0,28,LOW
COL_0000336,BIN_00002,2023-02-21,institutional,Kasoa,31.3,medium,recyclable,3,1561,0,0,27,LOW
COL_0000337,BIN_00002,2023-02-24,institutional,Kasoa,34.3,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000338,BIN_00002,2023-02-27,institutional,Kasoa,20.8,low,recyclable,3,1561,0,0,21,LOW
COL_0000339,BIN_00002,2023-03-03,institutional,Kasoa,46.5,medium,general,4,1561,0,0,33,MEDIUM
COL_0000340,BIN_00002,2023-03-08,institutional,Kasoa,35.8,medium,general,5,1561,0,0,37,MEDIUM
COL_0000341,BIN_00002,2023-03-12,institutional,Kasoa,24.9,low,general,4,1561,0,0,27,LOW
COL_0000342,BIN_00002,2023-03-16,institutional,Kasoa,36.2,medium,general,4,1561,0,0,33,MEDIUM
COL_0000343,BIN_00002,2023-03-19,institutional,Kasoa,23.1,low,recyclable,3,1561,0,0,21,LOW
COL_0000344,BIN_00002,2023-03-22,institutional,Kasoa,26.5,low,recyclable,3,1561,0,0,21,LOW
COL_0000345,BIN_00002,2023-03-25,institutional,Kasoa,20.2,low,organic,3,1561,0,0,28,LOW
COL_0000346,BIN_00002,2023-03-29,institutional,Kasoa,29.3,low,general,4,1561,0,0,27,LOW
COL_0000347,BIN_00002,2023-04-01,institutional,Kasoa,22.6,low,organic,3,1561,0,0,28,LOW
COL_0000348,BIN_00002,2023-04-05,institutional,Kasoa,39.5,medium,general,4,1561,0,0,33,MEDIUM
COL_0000349,BIN_00002,2023-04-08,institutional,Kasoa,32.0,medium,general,3,1561,0,0,29,LOW
COL_0000350,BIN_00002,2023-04-12,institutional,Kasoa,37.6,medium,organic,4,1561,0,0,38,MEDIUM
COL_0000351,BIN_00002,2023-04-15,institutional,Kasoa,21.5,low,general,3,1561,0,0,23,LOW
COL_0000352,BIN_00002,2023-04-18,institutional,Kasoa,26.3,low,organic,3,1561,0,0,28,LOW
COL_0000353,BIN_00002,2023-04-21,institutional,Kasoa,23.3,low,organic,3,1561,0,0,28,LOW
COL_0000354,BIN_00002,2023-04-25,institutional,Kasoa,26.9,low,recyclable,4,1561,0,0,25,LOW
COL_0000355,BIN_00002,2023-04-28,institutional,Kasoa,21.2,low,recyclable,3,1561,0,0,21,LOW
COL_0000356,BIN_00002,2023-05-03,institutional,Kasoa,28.6,low,recyclable,5,1561,0,0,29,LOW
COL_0000357,BIN_00002,2023-05-07,institutional,Kasoa,23.1,low,general,4,1561,0,0,27,LOW
COL_0000358,BIN_00002,2023-05-10,institutional,Kasoa,24.7,low,organic,3,1561,0,0,28,LOW
COL_0000359,BIN_00002,2023-05-13,institutional,Kasoa,24.6,low,organic,3,1561,0,0,28,LOW
COL_0000360,BIN_00002,2023-05-16,institutional,Kasoa,20.2,low,recyclable,3,1561,0,0,21,LOW
COL_0000361,BIN_00002,2023-05-20,institutional,Kasoa,27.0,low,general,4,1561,0,0,27,LOW
COL_0000362,BIN_00002,2023-05-26,institutional,Kasoa,37.6,medium,recyclable,6,1561,0,0,35,MEDIUM
COL_0000363,BIN_00002,2023-05-29,institutional,Kasoa,23.5,low,organic,3,1561,0,0,28,LOW
COL_0000364,BIN_00002,2023-06-01,institutional,Kasoa,22.2,low,organic,3,1561,0,0,28,LOW
COL_0000365,BIN_00002,2023-06-04,institutional,Kasoa,15.5,low,recyclable,3,1561,0,0,21,LOW
COL_0000366,BIN_00002,2023-06-07,institutional,Kasoa,27.2,low,general,3,1561,0,0,23,LOW
COL_0000367,BIN_00002,2023-06-11,institutional,Kasoa,18.0,low,recyclable,4,1561,0,0,25,LOW
COL_0000368,BIN_00002,2023-06-16,institutional,Kasoa,44.8,medium,general,5,1561,0,0,37,MEDIUM
COL_0000369,BIN_00002,2023-06-19,institutional,Kasoa,11.6,low,general,3,1561,0,0,23,LOW
COL_0000370,BIN_00002,2023-06-22,institutional,Kasoa,22.6,low,general,3,1561,0,0,23,LOW
COL_0000371,BIN_00002,2023-06-25,institutional,Kasoa,11.9,low,recyclable,3,1561,0,0,21,LOW
COL_0000372,BIN_00002,2023-07-01,institutional,Kasoa,43.9,medium,recyclable,6,1561,0,0,35,MEDIUM
COL_0000373,BIN_00002,2023-07-04,institutional,Kasoa,28.6,low,organic,3,1561,0,0,28,LOW
COL_0000374,BIN_00002,2023-07-07,institutional,Kasoa,20.4,low,recyclable,3,1561,0,0,21,LOW
COL_0000375,BIN_00002,2023-07-11,institutional,Kasoa,24.7,low,general,4,1561,0,0,27,LOW
COL_0000376,BIN_00002,2023-07-14,institutional,Kasoa,20.8,low,recyclable,3,1561,0,0,21,LOW
COL_0000377,BIN_00002,2023-07-18,institutional,Kasoa,17.0,low,recyclable,4,1561,0,0,25,LOW
COL_0000378,BIN_00002,2023-07-21,institutional,Kasoa,23.9,low,organic,3,1561,0,0,28,LOW
COL_0000379,BIN_00002,2023-07-24,institutional,Kasoa,16.5,low,general,3,1561,0,0,23,LOW
COL_0000380,BIN_00002,2023-07-27,institutional,Kasoa,19.2,low,recyclable,3,1561,0,0,21,LOW
COL_0000381,BIN_00002,2023-07-30,institutional,Kasoa,9.2,low,organic,3,1561,0,0,28,LOW
COL_0000382,BIN_00002,2023-08-02,institutional,Kasoa,33.6,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000383,BIN_00002,2023-08-05,institutional,Kasoa,26.4,low,organic,3,1561,0,0,28,LOW
COL_0000384,BIN_00002,2023-08-09,institutional,Kasoa,37.7,medium,general,4,1561,0,0,33,MEDIUM
COL_0000385,BIN_00002,2023-08-13,institutional,Kasoa,24.0,low,hazardous,4,1561,0,0,47,MEDIUM
COL_0000386,BIN_00002,2023-08-16,institutional,Kasoa,39.0,medium,general,3,1561,0,0,29,LOW
COL_0000387,BIN_00002,2023-08-19,institutional,Kasoa,30.2,medium,recyclable,3,1561,0,0,27,LOW
COL_0000388,BIN_00002,2023-08-22,institutional,Kasoa,24.9,low,general,3,1561,0,0,23,LOW
COL_0000389,BIN_00002,2023-08-25,institutional,Kasoa,33.8,medium,general,3,1561,0,0,29,LOW
COL_0000390,BIN_00002,2023-08-28,institutional,Kasoa,23.1,low,recyclable,3,1561,0,0,21,LOW
COL_0000391,BIN_00002,2023-08-31,institutional,Kasoa,35.5,medium,organic,3,1561,0,0,34,MEDIUM
COL_0000392,BIN_00002,2023-09-04,institutional,Kasoa,20.3,low,general,4,1561,0,0,27,LOW
COL_0000393,BIN_00002,2023-09-07,institutional,Kasoa,22.3,low,organic,3,1561,0,0,28,LOW
COL_0000394,BIN_00002,2023-09-10,institutional,Kasoa,10.5,low,general,3,1561,0,0,23,LOW
COL_0000395,BIN_00002,2023-09-13,institutional,Kasoa,30.5,medium,general,3,1561,0,0,29,LOW
COL_0000396,BIN_00002,2023-09-16,institutional,Kasoa,15.9,low,general,3,1561,0,0,23,LOW
COL_0000397,BIN_00002,2023-09-20,institutional,Kasoa,34.1,medium,hazardous,4,1561,0,0,53,HIGH
COL_0000398,BIN_00002,2023-09-23,institutional,Kasoa,18.1,low,organic,3,1561,0,0,28,LOW
COL_0000399,BIN_00002,2023-09-26,institutional,Kasoa,16.0,low,recyclable,3,1561,0,0,21,LOW
COL_0000400,BIN_00002,2023-09-29,institutional,Kasoa,23.3,low,organic,3,1561,0,0,28,LOW
COL_0000401,BIN_00002,2023-10-04,institutional,Kasoa,26.7,low,organic,5,1561,0,0,36,MEDIUM
COL_0000402,BIN_00002,2023-10-07,institutional,Kasoa,18.0,low,recyclable,3,1561,0,0,21,LOW
COL_0000403,BIN_00002,2023-10-11,institutional,Kasoa,24.2,low,organic,4,1561,0,0,32,MEDIUM
COL_0000404,BIN_00002,2023-10-14,institutional,Kasoa,24.5,low,hazardous,3,1561,0,0,43,MEDIUM
COL_0000405,BIN_00002,2023-10-17,institutional,Kasoa,16.0,low,general,3,1561,0,0,23,LOW
COL_0000406,BIN_00002,2023-10-23,institutional,Kasoa,32.0,medium,recyclable,6,1561,0,0,35,MEDIUM
COL_0000407,BIN_00002,2023-10-27,institutional,Kasoa,30.7,medium,e_waste,4,1561,0,0,43,MEDIUM
COL_0000408,BIN_00002,2023-10-30,institutional,Kasoa,18.6,low,general,3,1561,0,0,23,LOW
COL_0000409,BIN_00002,2023-11-02,institutional,Kasoa,23.9,low,recyclable,3,1561,0,0,21,LOW
COL_0000410,BIN_00002,2023-11-05,institutional,Kasoa,16.2,low,recyclable,3,1561,0,0,21,LOW
COL_0000411,BIN_00002,2023-11-08,institutional,Kasoa,26.1,low,recyclable,3,1561,0,0,21,LOW
COL_0000412,BIN_00002,2023-11-11,institutional,Kasoa,20.7,low,organic,3,1561,0,0,28,LOW
COL_0000413,BIN_00002,2023-11-14,institutional,Kasoa,15.9,low,general,3,1561,0,0,23,LOW
COL_0000414,BIN_00002,2023-11-17,institutional,Kasoa,23.2,low,organic,3,1561,0,0,28,LOW
COL_0000415,BIN_00002,2023-11-20,institutional,Kasoa,14.9,low,hazardous,3,1561,0,0,43,MEDIUM
COL_0000416,BIN_00002,2023-11-23,institutional,Kasoa,28.6,low,organic,3,1561,0,0,28,LOW
COL_0000417,BIN_00002,2023-11-26,institutional,Kasoa,9.9,low,general,3,1561,0,0,23,LOW
COL_0000418,BIN_00002,2023-11-29,institutional,Kasoa,27.7,low,general,3,1561,0,0,23,LOW
COL_0000419,BIN_00002,2023-12-02,institutional,Kasoa,27.4,low,recyclable,3,1561,0,0,21,LOW
COL_0000420,BIN_00002,2023-12-05,institutional,Kasoa,25.3,low,general,3,1561,0,0,23,LOW
COL_0000421,BIN_00002,2023-12-08,institutional,Kasoa,25.3,low,organic,3,1561,0,0,28,LOW
COL_0000422,BIN_00002,2023-12-11,institutional,Kasoa,23.5,low,recyclable,3,1561,0,0,21,LOW
COL_0000423,BIN_00002,2023-12-15,institutional,Kasoa,39.2,medium,organic,4,1561,0,0,38,MEDIUM
COL_0000424,BIN_00002,2023-12-18,institutional,Kasoa,24.6,low,construction,3,1561,0,0,18,LOW
COL_0000425,BIN_00002,2023-12-22,institutional,Kasoa,52.7,medium,organic,4,1561,0,0,48,MEDIUM
COL_0000426,BIN_00002,2023-12-25,institutional,Kasoa,27.1,low,recyclable,3,1561,0,0,21,LOW
COL_0000427,BIN_00002,2023-12-28,institutional,Kasoa,55.4,medium,organic,3,1561,0,0,44,MEDIUM
COL_0000428,BIN_00002,2023-12-31,institutional,Kasoa,26.2,low,organic,3,1561,0,0,28,LOW
COL_0000429,BIN_00003,2022-01-01,residential,Kaneshie,19.3,low,organic,3,366,0,0,22,LOW
COL_0000430,BIN_00003,2022-01-04,residential,Kaneshie,23.9,low,organic,3,366,0,0,22,LOW
COL_0000431,BIN_00003,2022-01-07,residential,Kaneshie,22.6,low,general,3,366,0,0,17,LOW
COL_0000432,BIN_00003,2022-01-10,residential,Kaneshie,22.2,low,organic,3,366,0,0,22,LOW
COL_0000433,BIN_00003,2022-01-13,residential,Kaneshie,23.2,low,recyclable,3,366,0,0,15,LOW
COL_0000434,BIN_00003,2022-01-16,residential,Kaneshie,23.1,low,recyclable,3,366,0,0,15,LOW
COL_0000435,BIN_00003,2022-01-19,residential,Kaneshie,20.9,low,organic,3,366,0,0,22,LOW
COL_0000436,BIN_00003,2022-01-22,residential,Kaneshie,23.7,low,organic,3,366,0,0,22,LOW
COL_0000437,BIN_00003,2022-01-25,residential,Kaneshie,17.6,low,organic,3,366,0,0,22,LOW
COL_0000438,BIN_00003,2022-01-28,residential,Kaneshie,26.9,low,organic,3,366,0,0,22,LOW
COL_0000439,BIN_00003,2022-01-31,residential,Kaneshie,22.9,low,recyclable,3,366,0,0,15,LOW
COL_0000440,BIN_00003,2022-02-06,residential,Kaneshie,36.2,medium,organic,6,366,0,0,36,MEDIUM
COL_0000441,BIN_00003,2022-02-09,residential,Kaneshie,25.0,low,organic,3,366,0,0,22,LOW
COL_0000442,BIN_00003,2022-02-13,residential,Kaneshie,33.0,medium,general,4,366,0,0,27,LOW
COL_0000443,BIN_00003,2022-02-16,residential,Kaneshie,23.1,low,general,3,366,0,0,17,LOW
COL_0000444,BIN_00003,2022-02-19,residential,Kaneshie,22.5,low,organic,3,366,0,0,22,LOW
COL_0000445,BIN_00003,2022-02-23,residential,Kaneshie,33.5,medium,general,4,366,0,0,27,LOW
COL_0000446,BIN_00003,2022-02-26,residential,Kaneshie,23.5,low,construction,3,366,0,0,12,LOW
COL_0000447,BIN_00003,2022-03-01,residential,Kaneshie,23.1,low,organic,3,366,0,0,22,LOW
COL_0000448,BIN_00003,2022-03-05,residential,Kaneshie,27.8,low,general,4,366,0,0,21,LOW
COL_0000449,BIN_00003,2022-03-08,residential,Kaneshie,23.3,low,organic,3,366,0,0,22,LOW
COL_0000450,BIN_00003,2022-03-12,residential,Kaneshie,21.2,low,organic,4,366,0,0,26,LOW
COL_0000451,BIN_00003,2022-03-15,residential,Kaneshie,26.6,low,organic,3,366,0,0,22,LOW
COL_0000452,BIN_00003,2022-03-19,residential,Kaneshie,23.5,low,construction,4,366,0,0,16,LOW
COL_0000453,BIN_00003,2022-03-22,residential,Kaneshie,20.1,low,general,3,366,0,0,17,LOW
COL_0000454,BIN_00003,2022-03-25,residential,Kaneshie,23.4,low,general,3,366,0,0,17,LOW
COL_0000455,BIN_00003,2022-03-28,residential,Kaneshie,25.5,low,recyclable,3,366,0,0,15,LOW
COL_0000456,BIN_00003,2022-03-31,residential,Kaneshie,16.5,low,organic,3,366,0,0,22,LOW
COL_0000457,BIN_00003,2022-04-04,residential,Kaneshie,27.3,low,general,4,366,0,0,21,LOW
COL_0000458,BIN_00003,2022-04-07,residential,Kaneshie,20.1,low,organic,3,366,0,0,22,LOW
COL_0000459,BIN_00003,2022-04-10,residential,Kaneshie,18.9,low,organic,3,366,0,0,22,LOW
COL_0000460,BIN_00003,2022-04-14,residential,Kaneshie,22.1,low,general,4,366,0,0,21,LOW
COL_0000461,BIN_00003,2022-04-17,residential,Kaneshie,20.8,low,organic,3,366,0,0,22,LOW
COL_0000462,BIN_00003,2022-04-20,residential,Kaneshie,18.2,low,recyclable,3,366,0,0,15,LOW
COL_0000463,BIN_00003,2022-04-23,residential,Kaneshie,20.0,low,general,3,366,0,0,17,LOW
COL_0000464,BIN_00003,2022-05-01,residential,Kaneshie,46.3,medium,organic,8,366,0,0,39,MEDIUM
COL_0000465,BIN_00003,2022-05-04,residential,Kaneshie,16.8,low,construction,3,366,0,0,12,LOW
COL_0000466,BIN_00003,2022-05-07,residential,Kaneshie,18.5,low,general,3,366,0,0,17,LOW
COL_0000467,BIN_00003,2022-05-10,residential,Kaneshie,20.6,low,organic,3,366,0,0,22,LOW
COL_0000468,BIN_00003,2022-05-13,residential,Kaneshie,18.5,low,hazardous,3,366,0,0,37,MEDIUM
COL_0000469,BIN_00003,2022-05-16,residential,Kaneshie,13.5,low,recyclable,3,366,0,0,15,LOW
COL_0000470,BIN_00003,2022-05-19,residential,Kaneshie,15.1,low,general,3,366,0,0,17,LOW
COL_0000471,BIN_00003,2022-05-22,residential,Kaneshie,19.9,low,organic,3,366,0,0,22,LOW
COL_0000472,BIN_00003,2022-05-26,residential,Kaneshie,19.5,low,general,4,366,0,0,21,LOW
COL_0000473,BIN_00003,2022-05-30,residential,Kaneshie,17.9,low,general,4,366,0,0,21,LOW
COL_0000474,BIN_00003,2022-06-02,residential,Kaneshie,20.1,low,recyclable,3,366,0,0,15,LOW
COL_0000475,BIN_00003,2022-06-05,residential,Kaneshie,21.8,low,general,3,366,0,0,17,LOW
COL_0000476,BIN_00003,2022-06-08,residential,Kaneshie,15.6,low,organic,3,366,0,0,22,LOW
COL_0000477,BIN_00003,2022-06-11,residential,Kaneshie,17.2,low,organic,3,366,0,0,22,LOW
COL_0000478,BIN_00003,2022-06-14,residential,Kaneshie,18.2,low,general,3,366,0,0,17,LOW
COL_0000479,BIN_00003,2022-06-17,residential,Kaneshie,12.0,low,general,3,366,0,0,17,LOW
COL_0000480,BIN_00003,2022-06-20,residential,Kaneshie,23.9,low,organic,3,366,0,0,22,LOW
COL_0000481,BIN_00003,2022-06-24,residential,Kaneshie,16.2,low,recyclable,4,366,0,0,19,LOW
COL_0000482,BIN_00003,2022-06-27,residential,Kaneshie,17.9,low,general,3,366,0,0,17,LOW
COL_0000483,BIN_00003,2022-07-01,residential,Kaneshie,28.3,low,general,4,366,0,0,21,LOW
COL_0000484,BIN_00003,2022-07-04,residential,Kaneshie,20.3,low,general,3,366,0,0,17,LOW
COL_0000485,BIN_00003,2022-07-07,residential,Kaneshie,16.6,low,general,3,366,0,0,17,LOW
COL_0000486,BIN_00003,2022-07-10,residential,Kaneshie,23.9,low,organic,3,366,0,0,22,LOW
COL_0000487,BIN_00003,2022-07-13,residential,Kaneshie,21.6,low,construction,3,366,0,0,12,LOW
COL_0000488,BIN_00003,2022-07-16,residential,Kaneshie,14.6,low,general,3,366,0,0,17,LOW
COL_0000489,BIN_00003,2022-07-19,residential,Kaneshie,22.0,low,general,3,366,0,0,17,LOW
COL_0000490,BIN_00003,2022-07-22,residential,Kaneshie,12.8,low,organic,3,366,0,0,22,LOW
COL_0000491,BIN_00003,2022-07-25,residential,Kaneshie,18.4,low,recyclable,3,366,0,0,15,LOW
COL_0000492,BIN_00003,2022-07-28,residential,Kaneshie,14.7,low,general,3,366,0,0,17,LOW
COL_0000493,BIN_00003,2022-07-31,residential,Kaneshie,15.6,low,organic,3,366,0,0,22,LOW
