collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent,location_type,district,capacity_liters,bin_material,has_lid,nearby_population,distance_to_depot_km,road_accessibility,installation_date,latitude,longitude,month,week_of_year,is_weekend,is_month_start,is_month_end,fill_rate_7day_avg,fill_rate_7day_std,weight_7day_avg,prev_fill_level,prev_days_since_collection,bin_age_days,fill_rate_per_day,overflow_count_30day,organic_percent,recyclable_percent
COL_0000055,BIN_00001,2022-07-03,17:27,Sunday,0,,0,,3,19.3,low,9.8,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,0.0,79.2,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,26,1,1,0,20.071428571428573,2.527656546892354,8.775714285714287,18.7,3.0,2610,6.433333333333334,0.0,39.1,17.4
COL_0000056,BIN_00001,2022-07-06,13:57,Wednesday,0,,0,,3,20.4,low,8.38,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.5,0.0,74.9,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,27,0,0,0,20.47142857142857,2.2808728487973853,9.23,19.3,3.0,2613,6.8,0.0,39.1,17.4
COL_0000057,BIN_00001,2022-07-09,14:42,Saturday,0,,0,,3,15.6,low,11.13,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.4,0.0,68.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,27,1,0,0,19.771428571428572,2.9301389533116784,9.274285714285714,20.4,3.0,2616,5.2,0.0,52.2,17.4
COL_0000058,BIN_00001,2022-07-12,08:56,Tuesday,0,,0,,3,15.5,low,3.69,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.9,0.0,72.7,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,28,0,0,0,18.67142857142857,2.873275880543756,8.748571428571429,15.6,3.0,2619,5.166666666666667,0.0,39.1,30.5
COL_0000059,BIN_00001,2022-07-15,13:24,Friday,0,,0,,3,12.5,low,7.76,hazardous,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 14.8, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.6,0.0,82.1,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,28,0,0,0,17.957142857142856,3.712078098521641,9.264285714285714,15.5,3.0,2622,4.166666666666667,0.0,39.1,17.4
COL_0000060,BIN_00001,2022-07-18,14:16,Monday,0,,0,,3,19.2,low,8.46,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.7,0.0,74.9,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,29,0,0,0,17.314285714285713,2.8386784316113527,8.42,12.5,3.0,2625,6.3999999999999995,0.0,52.2,17.4
COL_0000061,BIN_00001,2022-07-21,13:13,Thursday,0,,0,,3,21.4,low,8.49,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.6,0.0,67.7,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,29,0,0,0,17.7,3.2166234884839886,8.244285714285715,19.2,3.0,2628,7.133333333333333,0.0,39.1,17.4
COL_0000062,BIN_00001,2022-07-24,06:31,Sunday,0,,0,,3,16.5,low,10.28,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.6,0.0,84.3,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,29,1,0,0,17.3,3.1580584752872425,8.312857142857142,21.4,3.0,2631,5.5,0.0,52.2,17.4
COL_0000063,BIN_00001,2022-07-27,08:43,Wednesday,0,,0,,3,16.7,low,3.91,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,14.0,80.9,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,30,0,0,1,16.77142857142857,2.8470536148296453,7.674285714285715,16.5,3.0,2634,5.566666666666666,0.0,39.1,30.5
COL_0000064,BIN_00001,2022-07-30,12:26,Saturday,0,,0,,3,16.7,low,7.79,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,19.9,81.4,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,7,30,1,0,1,16.928571428571427,2.8016151804000278,7.1971428571428575,16.7,3.0,2637,5.566666666666666,0.0,52.2,17.4
COL_0000065,BIN_00001,2022-08-02,13:21,Tuesday,0,,0,,3,17.2,low,9.69,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.3,3.0,56.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,31,0,1,0,17.17142857142857,2.7299049346783497,8.054285714285713,16.7,3.0,2640,5.733333333333333,0.0,52.2,17.4
COL_0000066,BIN_00001,2022-08-07,07:35,Sunday,0,,0,,5,33.0,medium,16.25,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,0.0,53.7,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,31,1,0,0,20.099999999999998,5.96377956221278,9.267142857142858,17.2,3.0,2645,6.6,0.0,39.1,17.4
COL_0000067,BIN_00001,2022-08-10,12:16,Wednesday,0,,0,,3,21.4,low,14.93,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,37.4,0.0,63.6,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,32,0,0,0,20.414285714285715,5.966413934525112,10.191428571428572,33.0,5.0,2648,7.133333333333333,0.0,52.2,17.4
COL_0000068,BIN_00001,2022-08-13,10:07,Saturday,0,,0,,3,26.7,low,12.21,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Normal collection,30.4,0.0,57.5,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,32,1,0,0,21.17142857142857,6.4305816962683195,10.722857142857142,21.4,3.0,2651,8.9,0.0,39.1,17.4
COL_0000069,BIN_00001,2022-08-17,06:44,Wednesday,0,,0,,4,31.1,medium,14.29,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.7,0.0,52.4,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,33,0,0,0,23.257142857142856,7.0049642261416265,11.295714285714284,26.7,3.0,2655,7.775,0.0,52.2,17.4
COL_0000070,BIN_00001,2022-08-21,13:31,Sunday,0,,0,,4,30.1,medium,15.34,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.0,0.0,56.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,33,1,0,0,25.171428571428574,6.740354660726768,12.928571428571429,31.1,4.0,2659,7.525,0.0,52.2,17.4
COL_0000071,BIN_00001,2022-08-24,16:03,Wednesday,0,,0,,3,23.7,low,6.22,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,0.0,78.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,34,0,0,0,26.17142857142857,5.715392749909177,12.704285714285714,30.1,4.0,2662,7.8999999999999995,0.0,39.1,30.5
COL_0000072,BIN_00001,2022-08-27,15:39,Saturday,0,,0,,3,30.3,medium,14.88,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.4,0.0,37.6,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,34,1,0,1,28.042857142857144,4.243370179019331,13.445714285714287,23.7,3.0,2665,10.1,0.0,39.1,17.4
COL_0000073,BIN_00001,2022-08-30,16:48,Tuesday,0,,0,,3,30.5,medium,14.16,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.7,0.0,56.3,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,8,35,0,0,1,27.685714285714287,3.842927951197539,13.147142857142857,30.3,3.0,2668,10.166666666666666,0.0,39.1,17.4
COL_0000074,BIN_00001,2022-09-02,09:39,Friday,0,,0,,3,14.1,low,6.95,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.9,0.0,84.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,35,0,1,0,26.642857142857142,6.138093390963562,12.007142857142856,30.5,3.0,2671,4.7,0.0,52.2,17.4
COL_0000075,BIN_00001,2022-09-05,12:50,Monday,0,,0,,3,14.7,low,7.68,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,22.9,0.0,98.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,36,0,1,0,24.928571428571427,7.617023540665194,11.36,14.1,3.0,2674,4.8999999999999995,0.0,52.2,17.4
COL_0000076,BIN_00001,2022-09-08,17:14,Thursday,0,,0,,3,16.5,low,7.53,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.0,20.5,80.5,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,36,0,0,0,22.842857142857145,7.644356773214514,10.394285714285713,14.7,3.0,2677,5.5,0.0,39.1,17.4
COL_0000077,BIN_00001,2022-09-11,16:22,Sunday,0,,0,,3,17.7,low,5.69,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.2,6.9,65.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,36,1,0,0,21.071428571428573,7.099698182719772,9.015714285714287,16.5,3.0,2680,5.8999999999999995,0.0,39.1,30.5
COL_0000078,BIN_00001,2022-09-14,16:08,Wednesday,0,,0,,3,13.0,low,6.01,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.6,1.5,78.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,37,0,0,0,19.542857142857144,7.575367349257107,8.985714285714286,17.7,3.0,2683,4.333333333333333,0.0,39.1,17.4
COL_0000079,BIN_00001,2022-09-17,06:34,Saturday,0,,0,,3,17.7,low,12.46,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.9,23.3,86.4,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,37,1,0,0,17.742857142857144,5.906453290782097,8.639999999999999,13.0,3.0,2686,5.8999999999999995,0.0,52.2,17.4
COL_0000080,BIN_00001,2022-09-20,10:49,Tuesday,0,,0,,3,13.6,low,6.83,e_waste,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 14.8, ""construction"": 0.9}",0,0,,24.7,0.0,66.1,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,38,0,0,0,15.328571428571427,1.9550910342951213,7.5928571428571425,17.7,3.0,2689,4.533333333333333,0.0,39.1,17.4
COL_0000081,BIN_00001,2022-09-23,12:32,Friday,0,,0,,3,15.1,low,9.06,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,53.7,78.6,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,38,0,0,0,15.471428571428572,1.8856601723837991,7.894285714285714,13.6,3.0,2692,5.033333333333333,0.0,52.2,17.4
COL_0000082,BIN_00001,2022-09-27,11:06,Tuesday,0,,0,,4,18.8,low,5.08,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.9,6.0,81.1,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,39,0,0,1,16.057142857142857,2.2142396308569112,7.522857142857142,15.1,3.0,2696,4.7,0.0,39.1,30.5
COL_0000083,BIN_00001,2022-09-30,13:20,Friday,0,,0,,3,10.0,low,4.61,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,29.9,79.3,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,9,39,0,0,1,15.12857142857143,3.1589630607286048,7.105714285714285,18.8,4.0,2699,3.3333333333333335,0.0,39.1,17.4
COL_0000084,BIN_00001,2022-10-03,15:47,Monday,0,,0,,3,21.7,low,7.67,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,92.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,40,0,1,0,15.700000000000001,3.9614812044655148,7.388571428571429,10.0,3.0,2702,7.233333333333333,0.0,39.1,30.5
COL_0000085,BIN_00001,2022-10-07,17:15,Friday,0,,0,,4,21.3,low,14.88,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.0,0.0,70.3,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,40,0,0,0,16.885714285714286,4.250266098112225,8.655714285714286,21.7,3.0,2706,5.325,0.0,52.2,17.4
COL_0000086,BIN_00001,2022-10-10,13:06,Monday,0,,0,,3,16.9,low,7.02,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.3,13.8,80.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,41,0,0,0,16.771428571428572,4.2354512887114915,7.878571428571429,21.3,4.0,2709,5.633333333333333,0.0,39.1,17.4
COL_0000087,BIN_00001,2022-10-14,11:04,Friday,0,,0,,4,24.1,low,15.51,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.8,0.0,63.7,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,41,0,0,0,18.271428571428572,4.752793664682681,9.11857142857143,16.9,3.0,2713,6.025,0.0,52.2,17.4
COL_0000088,BIN_00001,2022-10-17,09:59,Monday,0,,0,,3,24.0,low,8.21,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,0.0,72.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,42,0,0,0,19.542857142857144,4.949362633328728,8.997142857142858,24.1,4.0,2716,8.0,0.0,39.1,30.5
COL_0000089,BIN_00001,2022-10-20,06:05,Thursday,0,,0,,3,22.0,low,11.73,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,0.0,88.2,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,42,0,0,0,20.0,5.016638981097491,9.94714285714286,24.0,3.0,2719,7.333333333333333,0.0,52.2,17.4
COL_0000090,BIN_00001,2022-10-23,17:18,Sunday,0,,0,,3,17.7,low,4.66,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.2,0.0,87.2,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,42,1,0,0,21.099999999999998,2.8231188426986566,9.954285714285716,22.0,3.0,2722,5.8999999999999995,0.0,39.1,30.5
COL_0000091,BIN_00001,2022-10-28,17:22,Friday,0,,0,,5,26.1,low,9.85,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,1.7,80.9,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,43,0,0,1,21.728571428571428,3.40818342900063,10.265714285714285,17.7,3.0,2727,5.220000000000001,0.0,39.1,17.4
COL_0000092,BIN_00001,2022-10-31,15:57,Monday,0,,0,,3,19.2,low,7.73,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,15.7,75.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,10,44,0,0,1,21.428571428571427,3.541992982166183,9.244285714285715,26.1,5.0,2730,6.3999999999999995,0.0,39.1,17.4
COL_0000093,BIN_00001,2022-11-04,17:10,Friday,0,,0,,4,20.5,low,6.85,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.0,0.0,80.7,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,44,0,1,0,21.942857142857147,2.9938031235966984,9.22,19.2,3.0,2734,5.125,0.0,39.1,30.5
COL_0000094,BIN_00001,2022-11-07,15:16,Monday,0,,0,,3,20.2,low,10.0,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.2,0.0,74.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,45,0,0,0,21.385714285714283,2.8864214126542183,8.432857142857143,20.5,4.0,2737,6.733333333333333,0.0,52.2,17.4
COL_0000095,BIN_00001,2022-11-10,09:02,Thursday,0,,0,,3,15.6,low,10.19,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.2,0.0,81.6,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,45,0,0,0,20.185714285714287,3.330379643738648,8.715714285714286,20.2,3.0,2740,5.2,0.0,52.2,17.4
COL_0000096,BIN_00001,2022-11-13,14:12,Sunday,0,,0,,3,19.1,low,6.85,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.1,46.3,88.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,45,1,0,0,19.771428571428572,3.2463899363828443,8.018571428571429,15.6,3.0,2743,6.366666666666667,0.0,39.1,30.5
COL_0000097,BIN_00001,2022-11-16,09:47,Wednesday,0,,0,,3,23.9,low,5.86,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.6,0.0,75.5,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,46,0,0,0,20.657142857142855,3.427757839977031,8.19,19.1,3.0,2746,7.966666666666666,0.0,39.1,30.5
COL_0000098,BIN_00001,2022-11-19,08:34,Saturday,0,,0,,3,22.5,low,12.97,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.8,0.0,79.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,46,1,0,0,20.142857142857142,2.6588576136235647,8.635714285714286,23.9,3.0,2749,7.5,0.0,52.2,17.4
COL_0000099,BIN_00001,2022-11-22,17:41,Tuesday,0,,0,,3,16.8,low,5.84,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.1,0.0,85.2,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,47,0,0,0,19.8,2.9405214956988246,8.365714285714287,22.5,3.0,2752,5.6000000000000005,0.0,39.1,30.5
COL_0000100,BIN_00001,2022-11-25,08:41,Friday,0,,0,,3,17.9,low,4.18,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.9,0.0,66.0,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,47,0,0,1,19.428571428571427,3.0009522298288034,7.984285714285714,16.8,3.0,2755,5.966666666666666,0.0,39.1,30.5
COL_0000101,BIN_00001,2022-11-28,11:27,Monday,0,,0,,3,18.1,low,7.88,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.8,49.4,77.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,11,48,0,0,1,19.12857142857143,3.0159101919179334,7.681428571428571,17.9,3.0,2758,6.033333333333334,0.0,52.2,17.4
COL_0000102,BIN_00001,2022-12-02,09:37,Friday,0,,0,,4,24.5,low,16.02,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.1,0.5,52.2,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,48,0,1,0,20.400000000000002,3.1533051443419677,8.514285714285714,18.1,3.0,2762,6.125,0.0,52.2,17.4
COL_0000103,BIN_00001,2022-12-05,10:04,Monday,0,,0,,3,22.3,low,7.45,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,0.0,77.6,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,49,0,1,0,20.857142857142858,3.165363140229569,8.6,24.5,4.0,2765,7.433333333333334,0.0,39.1,17.4
COL_0000104,BIN_00001,2022-12-08,09:47,Thursday,0,,0,,3,13.7,low,8.75,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,0.0,60.4,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,49,0,0,0,19.400000000000002,3.8126980822859355,9.012857142857142,22.3,3.0,2768,4.566666666666666,0.0,52.2,17.4
COL_0000105,BIN_00001,2022-12-12,07:32,Monday,0,,0,,4,30.6,medium,12.61,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.7,0.0,34.1,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,50,0,0,0,20.557142857142857,5.681507177635526,8.961428571428572,13.7,3.0,2772,7.65,0.0,39.1,17.4
COL_0000106,BIN_00001,2022-12-16,06:06,Friday,0,,0,,4,27.0,low,13.65,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.9,0.0,51.4,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,50,0,0,0,22.014285714285712,5.862430830133131,10.077142857142858,30.6,4.0,2776,6.75,0.0,52.2,17.4
COL_0000107,BIN_00001,2022-12-21,16:53,Wednesday,0,,1,Christmas,5,40.9,medium,18.68,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.6,0.0,55.6,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,51,0,0,0,25.3,8.854189215657572,12.148571428571428,27.0,4.0,2781,8.18,0.0,39.1,17.4
COL_0000108,BIN_00001,2022-12-24,14:36,Saturday,0,,1,Christmas,3,35.9,medium,17.59,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.0,0.0,65.8,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,51,1,0,0,27.842857142857145,8.996639584285012,13.535714285714286,40.9,5.0,2784,11.966666666666667,0.0,39.1,17.4
COL_0000109,BIN_00001,2022-12-27,16:26,Tuesday,0,,1,Christmas,3,36.1,medium,17.65,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.7,0.0,70.3,residential,East Legon,120,plastic,1,194,3.9,easy,2015-05-11,5.523294,0.04007,12,52,0,0,1,29.5,9.340057101895407,13.768571428571429,35.9,3.0,2787,12.033333333333333,0.0,39.1,17.4
