collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent
COL_0000097,BIN_00001,2022-11-16,09:47,Wednesday,0,,0,,3,23.9,low,5.86,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.6,0.0,75.5
COL_0000098,BIN_00001,2022-11-19,08:34,Saturday,0,,0,,3,22.5,low,12.97,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.8,0.0,79.0
COL_0000099,BIN_00001,2022-11-22,17:41,Tuesday,0,,0,,3,16.8,low,5.84,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.1,0.0,85.2
COL_0000100,BIN_00001,2022-11-25,08:41,Friday,0,,0,,3,17.9,low,4.18,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.9,0.0,66.0
COL_0000101,BIN_00001,2022-11-28,11:27,Monday,0,,0,,3,18.1,low,7.88,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.8,49.4,77.8
COL_0000102,BIN_00001,2022-12-02,09:37,Friday,0,,0,,4,24.5,low,16.02,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.1,0.5,52.2
COL_0000103,BIN_00001,2022-12-05,10:04,Monday,0,,0,,3,22.3,low,7.45,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,0.0,77.6
COL_0000104,BIN_00001,2022-12-08,09:47,Thursday,0,,0,,3,13.7,low,8.75,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,0.0,60.4
COL_0000105,BIN_00001,2022-12-12,07:32,Monday,0,,0,,4,30.6,medium,12.61,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.7,0.0,34.1
COL_0000106,BIN_00001,2022-12-16,06:06,Friday,0,,0,,4,27.0,low,13.65,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.9,0.0,51.4
COL_0000107,BIN_00001,2022-12-21,16:53,Wednesday,0,,1,Christmas,5,40.9,medium,18.68,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.6,0.0,55.6
COL_0000108,BIN_00001,2022-12-24,14:36,Saturday,0,,1,Christmas,3,35.9,medium,17.59,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.0,0.0,65.8
COL_0000109,BIN_00001,2022-12-27,16:26,Tuesday,0,,1,Christmas,3,36.1,medium,17.65,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.7,0.0,70.3
COL_0000110,BIN_00001,2023-01-02,11:20,Monday,0,,0,,6,56.2,medium,24.5,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.9,0.0,72.4
COL_0000111,BIN_00001,2023-01-05,13:41,Thursday,0,,0,,3,17.3,low,7.79,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.4,0.0,49.3
COL_0000112,BIN_00001,2023-01-09,13:15,Monday,0,,0,,4,29.1,low,17.02,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.5,0.0,41.2
COL_0000113,BIN_00001,2023-01-13,16:02,Friday,0,,0,,4,25.5,low,5.58,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.5,0.0,35.9
COL_0000114,BIN_00001,2023-01-16,06:48,Monday,0,,0,,3,21.9,low,5.22,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,33.8,0.0,50.2
COL_0000115,BIN_00001,2023-01-19,12:33,Thursday,0,,0,,3,15.5,low,4.51,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,35.8,0.0,67.9
COL_0000116,BIN_00001,2023-01-23,16:53,Monday,0,,0,,4,32.8,medium,11.97,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.8,0.0,49.1
COL_0000117,BIN_00001,2023-01-26,15:49,Thursday,0,,0,,3,18.9,low,10.74,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin damaged - needs repair,25.3,0.0,69.6
COL_0000118,BIN_00001,2023-01-29,14:30,Sunday,0,,0,,3,21.1,low,14.31,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.9,0.0,43.4
COL_0000119,BIN_00001,2023-02-03,10:15,Friday,0,,0,,5,37.0,medium,13.64,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.1,66.5
COL_0000120,BIN_00001,2023-02-06,11:22,Monday,0,,0,,3,23.6,low,10.27,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.6,0.0,53.2
COL_0000121,BIN_00001,2023-02-09,16:38,Thursday,0,,0,,3,20.1,low,6.03,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,0.0,58.4
COL_0000122,BIN_00001,2023-02-15,16:19,Wednesday,0,,0,,6,40.9,medium,21.27,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.6,0.0,61.9
COL_0000123,BIN_00001,2023-02-18,10:25,Saturday,0,,0,,3,25.1,low,8.82,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,0.0,57.6
COL_0000124,BIN_00001,2023-02-21,12:54,Tuesday,0,,0,,3,22.7,low,13.68,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.6,0.0,65.9
COL_0000125,BIN_00001,2023-02-24,07:29,Friday,0,,0,,3,20.4,low,12.96,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,35.6,0.0,66.6
COL_0000126,BIN_00001,2023-02-27,16:43,Monday,0,,0,,3,29.2,low,13.15,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,33.2,0.0,60.7
COL_0000127,BIN_00001,2023-03-02,17:15,Thursday,0,,0,,3,14.9,low,5.32,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.3,3.6,76.2
COL_0000128,BIN_00001,2023-03-06,17:23,Monday,1,Independence Day,0,,4,28.0,low,13.33,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,0.0,56.9
COL_0000129,BIN_00001,2023-03-09,10:09,Thursday,0,,0,,3,20.6,low,7.35,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,22.9,0.0,71.5
COL_0000130,BIN_00001,2023-03-12,07:03,Sunday,0,,0,,3,21.7,low,13.49,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.2,0.0,81.3
COL_0000131,BIN_00001,2023-03-16,14:23,Thursday,0,,0,,4,25.7,low,12.17,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.2,0.0,66.0
COL_0000132,BIN_00001,2023-03-19,13:18,Sunday,0,,0,,3,20.5,low,7.0,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Access blocked by vehicles,28.1,0.0,63.6
COL_0000133,BIN_00001,2023-03-24,07:43,Friday,0,,0,,5,34.4,medium,12.58,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.7,0.0,73.4
COL_0000134,BIN_00001,2023-03-27,15:52,Monday,0,,0,,3,22.6,low,7.14,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.5,0.0,82.2
COL_0000135,BIN_00001,2023-03-30,15:44,Thursday,0,,0,,3,16.0,low,7.08,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,0.0,78.3
COL_0000136,BIN_00001,2023-04-02,17:29,Sunday,0,,1,Easter,3,24.7,low,13.68,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,12.6,74.8
COL_0000137,BIN_00001,2023-04-06,08:12,Thursday,0,,1,Easter,4,30.4,medium,15.56,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.9,0.0,72.8
COL_0000138,BIN_00001,2023-04-10,16:13,Monday,1,Easter Monday,1,Easter,4,35.3,medium,20.4,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,1.2,88.9
COL_0000139,BIN_00001,2023-04-13,13:57,Thursday,0,,0,,3,14.9,low,10.15,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,19.2,73.4
COL_0000140,BIN_00001,2023-04-16,10:57,Sunday,0,,0,,3,15.2,low,4.85,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.7,34.0,71.7
COL_0000141,BIN_00001,2023-04-19,10:05,Wednesday,0,,0,,3,18.9,low,12.73,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.8,0.0,69.4
COL_0000142,BIN_00001,2023-04-22,15:53,Saturday,0,,0,,3,18.9,low,5.49,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.7,0.0,70.9
COL_0000143,BIN_00001,2023-04-26,06:15,Wednesday,0,,0,,4,25.0,low,13.63,e_waste,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 14.8, ""construction"": 0.9}",0,0,,28.5,29.9,69.3
COL_0000144,BIN_00001,2023-04-29,12:34,Saturday,0,,0,,3,23.3,low,7.78,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.7,0.0,71.2
COL_0000145,BIN_00001,2023-05-02,09:16,Tuesday,0,,0,,3,18.1,low,8.01,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.3,8.6,79.8
COL_0000146,BIN_00001,2023-05-07,09:37,Sunday,0,,0,,5,31.4,medium,6.96,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.0,0.5,61.4
COL_0000147,BIN_00001,2023-05-10,08:54,Wednesday,0,,0,,3,21.4,low,5.56,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.8,5.8,79.5
COL_0000148,BIN_00001,2023-05-13,10:22,Saturday,0,,0,,3,15.0,low,6.83,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.0,0.0,80.2
COL_0000149,BIN_00001,2023-05-16,08:17,Tuesday,0,,0,,3,19.5,low,6.99,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.5,23.0,76.9
COL_0000150,BIN_00001,2023-05-19,09:45,Friday,0,,0,,3,13.4,low,6.07,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.2,21.7,86.8
COL_0000151,BIN_00001,2023-05-23,14:49,Tuesday,0,,0,,4,21.3,low,7.29,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.1,4.9,69.6
COL_0000152,BIN_00001,2023-05-28,15:38,Sunday,0,,0,,5,23.3,low,13.83,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.0,0.0,77.8
COL_0000153,BIN_00001,2023-06-01,14:27,Thursday,0,,0,,4,16.3,low,9.87,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.4,4.4,79.1
COL_0000154,BIN_00001,2023-06-04,15:30,Sunday,0,,0,,3,18.9,low,13.28,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,0.0,72.7
COL_0000155,BIN_00001,2023-06-08,17:40,Thursday,0,,0,,4,23.8,low,15.21,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.1,0.0,77.9
COL_0000156,BIN_00001,2023-06-12,11:07,Monday,0,,0,,4,16.7,low,8.02,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin damaged - needs repair,28.2,2.3,77.3
COL_0000157,BIN_00001,2023-06-15,14:57,Thursday,0,,0,,3,18.2,low,12.44,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.5,5.8,67.6
COL_0000158,BIN_00001,2023-06-18,07:22,Sunday,0,,0,,3,16.9,low,10.04,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.7,0.0,88.7
COL_0000159,BIN_00001,2023-06-22,09:14,Thursday,0,,0,,4,26.2,low,17.63,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.1,0.0,88.3
COL_0000160,BIN_00001,2023-06-25,12:36,Sunday,0,,0,,3,17.9,low,9.38,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,0.0,81.6
COL_0000161,BIN_00001,2023-06-28,10:49,Wednesday,0,,0,,3,21.8,low,9.88,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,0.0,78.3
COL_0000162,BIN_00001,2023-07-03,12:56,Monday,0,,0,,5,21.1,low,10.82,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.4,0.0,76.5
COL_0000163,BIN_00001,2023-07-07,07:36,Friday,0,,0,,4,24.3,low,15.32,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.1,2.0,65.1
COL_0000164,BIN_00001,2023-07-11,13:37,Tuesday,0,,0,,4,29.0,low,17.77,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.0,16.0,86.2
COL_0000165,BIN_00001,2023-07-14,12:11,Friday,0,,0,,3,17.5,low,3.8,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin damaged - needs repair,27.4,8.2,95.5
COL_0000166,BIN_00001,2023-07-17,08:45,Monday,0,,0,,3,22.5,low,15.7,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.1,0.0,80.1
COL_0000167,BIN_00001,2023-07-22,07:18,Saturday,0,,0,,5,26.7,low,7.5,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.9,9.5,68.3
COL_0000168,BIN_00001,2023-07-25,10:57,Tuesday,0,,0,,3,14.3,low,4.94,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.5,17.5,62.3
COL_0000169,BIN_00001,2023-07-29,06:17,Saturday,0,,0,,4,20.8,low,4.59,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.0,8.5,85.6
COL_0000170,BIN_00001,2023-08-01,15:16,Tuesday,0,,0,,3,11.9,low,4.24,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.4,0.0,61.2
COL_0000171,BIN_00001,2023-08-04,08:02,Friday,1,Founders Day,0,,3,20.4,low,10.79,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.2,0.0,49.7
COL_0000172,BIN_00001,2023-08-08,06:15,Tuesday,0,,0,,4,32.7,medium,17.35,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Lid missing,31.5,0.0,63.7
COL_0000173,BIN_00001,2023-08-12,09:40,Saturday,0,,0,,4,34.8,medium,26.08,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,28.8,0.0,57.1
COL_0000174,BIN_00001,2023-08-16,14:51,Wednesday,0,,0,,4,27.7,low,13.66,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.5,0.0,30.0
COL_0000175,BIN_00001,2023-08-20,12:17,Sunday,0,,0,,4,29.0,low,14.62,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.7,0.0,54.9
COL_0000176,BIN_00001,2023-08-23,07:50,Wednesday,0,,0,,3,24.1,low,13.89,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.7,0.0,67.7
COL_0000177,BIN_00001,2023-08-26,15:43,Saturday,0,,0,,3,18.2,low,10.22,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,0.0,57.3
COL_0000178,BIN_00001,2023-08-31,10:20,Thursday,0,,0,,5,33.4,medium,18.85,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.4,0.0,57.3
COL_0000179,BIN_00001,2023-09-04,10:51,Monday,0,,0,,4,23.3,low,10.8,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.0,19.8,76.2
COL_0000180,BIN_00001,2023-09-07,12:41,Thursday,0,,0,,3,21.6,low,12.7,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,73.4
COL_0000181,BIN_00001,2023-09-10,10:07,Sunday,0,,0,,3,19.2,low,9.75,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.0,19.9,89.4
COL_0000182,BIN_00001,2023-09-13,17:42,Wednesday,0,,0,,3,24.1,low,14.22,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.9,0.0,84.5
COL_0000183,BIN_00001,2023-09-17,09:12,Sunday,0,,0,,4,20.6,low,7.03,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.6,2.4,71.1
COL_0000184,BIN_00001,2023-09-21,10:57,Thursday,1,Kwame Nkrumah Memorial Day,0,,4,24.0,low,13.01,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.7,21.2,76.6
COL_0000185,BIN_00001,2023-09-24,12:16,Sunday,0,,0,,3,14.4,low,7.99,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.0,19.2,84.1
COL_0000186,BIN_00001,2023-09-27,10:34,Wednesday,0,,0,,3,20.0,low,8.95,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,0.0,89.4
COL_0000187,BIN_00001,2023-09-30,15:01,Saturday,0,,0,,3,19.5,low,7.5,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.3,39.8,81.6
COL_0000188,BIN_00001,2023-10-03,10:48,Tuesday,0,,0,,3,17.7,low,11.68,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.1,0.0,93.4
COL_0000189,BIN_00001,2023-10-07,14:49,Saturday,0,,0,,4,19.3,low,10.2,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin relocated slightly,26.3,5.9,79.9
COL_0000190,BIN_00001,2023-10-10,06:33,Tuesday,0,,0,,3,22.2,low,11.45,hazardous,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 14.8, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.7,1.7,75.2
COL_0000191,BIN_00001,2023-10-13,13:37,Friday,0,,0,,3,21.7,low,13.28,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.9,0.0,70.9
COL_0000192,BIN_00001,2023-10-16,17:13,Monday,0,,0,,3,18.2,low,9.57,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.6,0.0,77.4
COL_0000193,BIN_00001,2023-10-19,09:25,Thursday,0,,0,,3,16.1,low,4.96,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.4,0.0,86.5
